Tanggal,Tweet Id,Teks,Username
2022-07-24 14:58:38+00:00,1551220318639128578,"@DarmanSu_  Hai Kak Darman, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 13:24:07+00:00,1551196531851952129,"@fhrdf_  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 13:22:55+00:00,1551196228612157440,"@Heiciel1  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 13:16:44+00:00,1551194671770406913,"@Martin_Gabean  Hi Kak Martin, sudah kami respon DMnya ya, Mohon di cek kembali. ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks - Budi",pln_123
2022-07-24 12:31:05+00:00,1551183182799990784,"@venzxj  Hai Kakak, Mhn maaf ya perihal keluhannya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 12:30:17+00:00,1551182985374105605,@Dianne929911053  Baik Kakak. Terima kasih atas informasinya. Selamat melanjutkan aktivitas dan jaga kesehatan selalu ya. untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile. Tks - Budi,pln_123
2022-07-24 12:29:10+00:00,1551182700408872961,"@nadhifasf2  Hai Kak Nadhi, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 12:14:47+00:00,1551179083039399936,"@tlrstnghmtg   Hi Kak,

Mohon maaf atas ketidaknyamanannya. Perihal tersebut telah admin informasikan melalui DM ya Kak.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau App Store. Thanks -Gilang",pln_123
2022-07-24 12:14:25+00:00,1551178988462096386,"@az16idris  Hai Kak Idris, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-24 09:20:08+00:00,1551135130500341761,"@MarcusAponno Untuk mewujudkan PLN terbaik, mohon tidak memberikan tambahan biaya kepada petugas kami. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau App Store. Thanks -Gilang (3/3)",pln_123
2022-07-24 08:48:58+00:00,1551127287252545537,"@An89572572Surya  Baik Kak Surya, terima kasih atas informasinya. Selamat melanjutkan aktivitas dan selalu jaga kesehatan ya. 

Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. 

Trims. -Dwi",pln_123
2022-07-24 08:01:57+00:00,1551115456840212480,"@phie2t Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, 

Tks -Putri",pln_123
2022-07-24 08:01:54+00:00,1551115442600624132,"@phie2t Jika belum memiliki aplikasi PLN Mobile, Kakak dapat mendowload pada link berikut https://t.co/0J7k1fsm7K dan pastikan Akun sudah terverifikasi dengan melakukan Upgrade Akun sesuai Petunjuk link berikut https://t.co/iL3xbWhyyT.",pln_123
2022-07-24 08:01:51+00:00,1551115430407745536,"@phie2t Mimin informasikan saat ini, untuk permohonan Migrasi hanya dapat dilakukan melalui aplikasi PLN Mobile pada menu Ubah Daya dan Migrasi.",pln_123
2022-07-24 07:29:54+00:00,1551107390992691200,"@chocxffee Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. (2/2)

Tks. -Dwi",pln_123
2022-07-24 07:01:25+00:00,1551100221987229696,"Yuk ikutan main Tap Tap MCB di PLN Mobile. Bagi kamu yang belum download bisa download aplikasi PLN Mobile di Play Store/App Store kamu dan mainkan game nya. Klik link dibawah ini ya.

https://t.co/7P6xOK32k5",Bayu_zgmfx99a
2022-07-24 06:06:21+00:00,1551086361406361605,"@Chan_draa7 Mohon maaf untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, atau kakak dapat informasikan permasalahannya melalui DM. Terima kasih - Ninik",pln_123
2022-07-24 05:35:59+00:00,1551078722354450432,"@miniminie09 Hi Kak. Mhn maaf atas gangguannya. Padam saat ini di Wil.Cideng karena gangguan jaringan menengah dan masih dlm penanganan petugas. Mohon ditunggu ya Kak.  
Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. Tks -Naeni",pln_123
2022-07-24 05:31:49+00:00,1551077671161188354,"@uyaboira  Selamat siang. Baik Kak Ario terima kasih atas informasinya. Selamat melanjutkan aktivitas dan selalu jaga kesehatan ya. 

Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. 

Tks. -Dwi",pln_123
2022-07-24 04:05:27+00:00,1551055939410984960,"Untuk mencoba kendaraan listrik gratis, pengunjung hanya perlu mendaftar melalui aplikasi PLN Mobile 
#AyoPakaiEV
PLN EMobility Day https://t.co/aKcJ7Q7DhS",macanrakyat
2022-07-24 03:40:58+00:00,1551049774472007680,"@awankthereds  Selamat siang. Baik Kak untuk nomor token diinput ke kWh meter ya. 

Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. Thanks. -Dwi",pln_123
2022-07-24 03:14:13+00:00,1551043045533003776,"@600n3rs   Hai Kaka, terima kasih kembali dan jaga kesehatan sehat selalu ya kak.

Agar semua makin mudah,  ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.  Trims. - Dilla",pln_123
2022-07-24 02:38:08+00:00,1551033964324073473,"@FaisalRusdi3 Baik Kak Faisal, terkait padam diwilayah tersebut saat ini sedang dalam penanganan oleh petugas, diupayakan segera normal kembali.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,
Tks –Putri",pln_123
2022-07-24 02:14:16+00:00,1551027958160117760,"@rasyarini   Hai Kak Rasya, terima kasih kembali dan jaga kesehatan sehat selalu ya kak.

Agar semua makin mudah,  ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.  Trims. - Dilla",pln_123
2022-07-24 01:42:16+00:00,1551019904563695616,"@bleng135 Untuk riwayat pembelian token dapat melakukan pengecekan secara mandiri melalui :
1. Mengunduh aplikasi PLN Mobile melalui play store atau iOS di link:
https://t.co/0J7k1fsm7K",pln_123
2022-07-24 01:33:30+00:00,1551017697147621376,"@FaisalRusdi3 HI Ka Faisal. Mhn maaf atas gangguannya. Padam di Wilayah Sukapura akibat adanya gangguan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile, Trims - Dewita",pln_123
2022-07-24 01:28:37+00:00,1551016470498328576,"@adipokin   Baik Kak Adi, DMnya sudah Admin balas ya. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Dewi",pln_123
2022-07-24 01:18:20+00:00,1551013883309355008,"@fikkyfebryan Untuk mewujudkan PLN terbaik, mohon tidak memberikan tambahan biaya kepada petugas kami. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks. -Tika (3/3)",pln_123
2022-07-24 01:10:32+00:00,1551011920081469442,"@panjibudiawan Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Thanks. -Tika (3/3)",pln_123
2022-07-24 01:10:21+00:00,1551011873235283968,@panjibudiawan Kk jg dapat melaporkan angka register/stand melalui Aplikasi PLN Mobile pada menu Catat Meter setiap periode lapor tanggal 24 sampai dengan 27 setiap bulannya. (2/3),pln_123
2022-07-24 01:04:57+00:00,1551010514654085120,"@Heiciel1   Hai Kak Heiciel, maaf ya jadi tidak nyaman. Saat ini di wilayah tsb sedang terjadi gangguan jaringan menengah, diupayakan penormalan listrik secepatnya. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store/Apps Store, Tks -Dewi",pln_123
2022-07-24 00:47:24+00:00,1551006097854857218,"@bleng135 Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. (4/4)

Thanks. -Dwi",pln_123
2022-07-24 00:47:08+00:00,1551006030750187521,"@bleng135 1. Mengunduh aplikasi PLN Mobile melalui play store atau iOS di link:
https://t.co/0J7k1fKvlS (2/4)",pln_123
2022-07-24 00:01:31+00:00,1550994551258910720,"Dear @pln_123 , sy ada complaint di aplikasi PLN Mobile, terkait kabel perumahan yg kendor/turun. Sampai saat ini blm ada tindak lanjut. Mohon dibantu agar bs lebih cepat ditangani, krn membahayakan. No Laporan K5422072400272. Thanks. https://t.co/DWc05Vm54T",fikkyfebryan
2022-07-23 23:54:14+00:00,1550992715823071233,"@herfan0  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.(2/2)

Tks- Ichsan",pln_123
2022-07-23 23:54:00+00:00,1550992658897997824,"@herfan0  Hai Kak, sebagai informasi untuk bebas biaya admin pembelian token dapat melalui aplikasi PLN Mobile dengan pembayaran menggunakan VA mandiri ya. Pada aplikasi PLN Mobile Kakak bisa beli token mulai dari Rp.5.000.(1/2)",pln_123
2022-07-23 17:55:19+00:00,1550902394061746176,"@howonhae  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.(2/2)

Thanks-Ichsan",pln_123
2022-07-23 17:20:26+00:00,1550893615278587904,"@600n3rs  Atau dapat menghubungi ke nomor layanan informasi 108 untuk mengetahui nomor telepon Dinas Pertamananan Kota yang berada di wilayah tersebut.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.(2/2)

Thanks-Ichsan",pln_123
2022-07-23 17:16:54+00:00,1550892726354612224,"@NsSavitri  Baik Kak Savitri, terima kasih atas informasinya.Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.

Thanks-Ichsan",pln_123
2022-07-23 17:16:20+00:00,1550892583966371840,"@MgcConch   Hai kakak, untuk padam diwilayah tersebut disebabkan adanya gangguan pada gardu dan kondisi saat ini sudah di normalkan kembali. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Alvin",pln_123
2022-07-23 15:40:46+00:00,1550868533852401664,"@kesyypr  Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.(2/2)

Tks- Ichsan",pln_123
2022-07-23 15:40:35+00:00,1550868487706648584,"@kesyypr  Hai Kak, Terima kasih atas ketertarikannya terhadap produk ICONNET ya Kak, Admin informasikan untuk informasi terkait produk, pengecekan cakupan area dan pendaftaran ICONNET dapat melalui aplikasi PLN Mobile dan website https://t.co/vql2VyCFHa ya.(1/2)",pln_123
2022-07-23 15:31:19+00:00,1550866153018650624,"@BSuwita  Baik Kak Suwita, terima kasih atas informasinya.Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.

Tks- Ichsan",pln_123
2022-07-23 10:28:00+00:00,1550789820175499264,"@KatnissHysi   Kak, Mhn maaf atas gangguannya, perihal tersebut saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Bian",pln_123
2022-07-23 09:39:32+00:00,1550777623063642112,"@KatnissHysi   Halo Kak, Mhn maaf atas gangguannya. Padam di Wilayah Kota Jambi akibat adanya gangguan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah,  ayo download aplikasi New PLN Mobile, Trims -Dion",pln_123
2022-07-23 08:56:15+00:00,1550766730343256064,@mzPrks   Silahkan Kakak dapat mengirimkan data-data dan detailnya via DM agar mimin tindaklanjuti atau lapor melalui aplikasi PLN Mobile di menu Pengaduan. Mimin tunggu ya konfirmasinya. Tks -Dion,pln_123
2022-07-23 07:37:46+00:00,1550746983421575169,"@trockash Hi Kak, Mhn maaf atas gangguannya. Padam di wilayah Gelam Jaya akibat adanya gangguan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks -Yanti",pln_123
2022-07-23 07:29:47+00:00,1550744973452406785,@nuansabening28 @_pln_id @AardenErni @ewink_tie @DewiEriyati4 @erikhsabu @ErickAtma Perasaannya di kaka bening pung komplels su ada jaringan iconnet ... coba cek sa dari aplikasi pln mobile,Rudy_Erka
2022-07-23 07:25:33+00:00,1550743907096354817,"@aguusajjah HI Kak Agus, untuk hal tsb Kk juga dapat melakukan pengecekan pada aplikasi PLN Mobile ya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Dewita",pln_123
2022-07-23 06:52:01+00:00,1550735469906100225,"@kukukkikuk Siap Kak, makasih juga atas informasi yang disampaikan. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Tks-Dewita",pln_123
2022-07-23 06:23:10+00:00,1550728208932536320,"@AkbarRudy1   Hai Kaka Akbar,  Mhn maaf atas gangguannya. Padam di Wilayah Ngemplak akibat adanya gangguan jaringan kelistrikan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile, Trims - Dilla",pln_123
2022-07-23 06:15:39+00:00,1550726316667809793,"@zdxzjs Hai Kak, maaf atas keluhannya. Terkait laporannya Kakak dpt infokan detail melalui DM atau aplikasi PLN Mobile di menu pengaduan. Admin menunggu konfirmasinya.
 
Terima kasih -Dayana",pln_123
2022-07-23 03:18:48+00:00,1550681811079946240,"@dxdjvlix Baik Kak, terima kasih atas informasinya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Terima kasih -Dayana",pln_123
2022-07-23 01:34:49+00:00,1550655643907792896,"@alan_dofa Hallo Kak Alan, mohon maaf ya Kak, terkait laporannya Kakak dpt infokan detailnya ke DM atau dpt melalui Aplikasi PLN Mobile dimenu pengaduan. Admin tunggu ya Kak.

Terima kasih -Dayana",pln_123
2022-07-23 01:27:37+00:00,1550653831683645440,"Daftar PLN Mobile sekarang &amp; bayar tagihan listrik secara daring, serta dapatkan reward dengan menggunakan kode FCLUOY saat melakukan pendaftaran.

Silahkan unduh aplikasi PLN Mobile melalui tautan ini:

https://t.co/HOB45XVdoB

Kode Undangan:

FCLUOY

#PLN
#PLNMobile https://t.co/VyyUWcjJyQ",RagamInfoBisnis
2022-07-23 00:59:52+00:00,1550646847118901249,"@h3ndR41377 Baik Kak, terima kasih atas informasinya. Selamat melanjutkan aktivitas dan selalu jaga kesehatan. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store,

Terima kasih -Dayana",pln_123
2022-07-22 23:58:53+00:00,1550631497522065408,"@pandanajo  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 23:38:43+00:00,1550626423685394432,"@arisperd  Hai Kak Aris, Mhn maaf ya perihal keluhannya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 21:38:12+00:00,1550596095335473152,"@liagustino  Hai Kakak, Mhn maaf ya perihal kendalanya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 21:19:33+00:00,1550591403532513280,"@DenmasSupriyono  Baik Kak Supriyono, terima kasih atas informasinya dan jangan lupa utk selalu menjaga kesehatan. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

- Raka",pln_123
2022-07-22 21:16:35+00:00,1550590655428038656,"@IamBedul  Hai Kakak, Mhn maaf ya perihal padamnnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 20:35:09+00:00,1550580228732248065,"@suika_81  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 20:04:16+00:00,1550572454485012480,"@nyb_21  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 20:00:51+00:00,1550571595554443264,"@anitatuy  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 18:38:45+00:00,1550550936820785152,"@hanania_c_dama  Terima kasih kembali Kak Hanania, senang bisa membantu. Jangan lupa utk selalu menjaga kesehatan. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

- Raka",pln_123
2022-07-22 18:22:41+00:00,1550546894065061888,"@AdhiNugrooh Kak Adhi, untuk perihal permohonan tsb dapat diajukan dengan melengkapi data pemilik bangunan saat ini ya Kak.
Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.

Terima Kasih -Raffi",pln_123
2022-07-22 17:22:19+00:00,1550531698948878336,@sotoayamsmg  Baik Kakak. Terima kasih atas informasinya. Selamat melanjutkan aktivitas dan jaga kesehatan selalu ya. untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile.Tks-Budi,pln_123
2022-07-22 17:21:12+00:00,1550531419851501568,"@sumeleh_id  Hai Kakak, Mhn maaf ya perihal keluhannya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 15:16:19+00:00,1550499993077035008,"@jerukkperassss  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 15:13:53+00:00,1550499376929607680,"@zulinza1  Hai Kakak, Mhn maaf ya perihal padamnya, Kakak bisa info detailnya melalui DM atau melalui aplikasi PLN Mobile di menu pengaduan. Kami menunggu konfirmasi. Tks-Budi",pln_123
2022-07-22 13:55:03+00:00,1550479538835955712,"@jisungf2  Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah kudus akibat adanya gangguan jaringan tegangan menengah dan saat ini masih penanganan.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. Tks -Sahar",pln_123
2022-07-22 12:31:18+00:00,1550458464714964994,"@Walet87 Sama sama Kak, selamat beristirahat dan sehat selalu ya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile. -Wisnu",pln_123
2022-07-22 11:44:44+00:00,1550446746127712257,"@AldilaSandra  Baik Kak Aldila, terima kasih atas informasinya.Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.

Tks- Ichsan",pln_123
2022-07-22 11:09:40+00:00,1550437919336579072,"@hanyabisaapa  Baik Kak, terima kasih atas saran dan masukannya.Akan kami jadikan masukan agar lebih baik kedepannya. Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store, Terima kasih telah menghubungi PLN 123.

Tks- Ichsan",pln_123
2022-07-22 10:38:20+00:00,1550430036410630144,"@bucingreentea27  Hai Kak, mhn maaf atas gangguannya. Padam di Wilayah Mojokerto akibat adanya pemeliharaan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. Tks -Iqbal",pln_123
2022-07-22 10:33:20+00:00,1550428777897160704,"@cahyadikusuma Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Elfira (2/2)",pln_123
2022-07-22 10:23:52+00:00,1550426392390938624,"@BagusBaskhoro  Hai Kak Bagus, mhn maaf atas gangguannya. Padam di Wilayah Pondok Rajeg akibat adanya gangguan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile. Tks -Iqbal",pln_123
2022-07-22 08:46:40+00:00,1550401934288228352,"@bocilito  Baik Kak. Terima kasih atas informasinya. Selalu jaga kesehatan ya. Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Sahar",pln_123
2022-07-22 08:29:06+00:00,1550397513156689921,@annyeong_rosie dan Kk dapat melakukan pembatalan permohonan secara mandiri melalui aplikasi PLN Mobile ya. Tks-Bestari (2/2),pln_123
2022-07-22 08:26:58+00:00,1550396974314434560,@ifraadrobby   Hai Kak. Mohon maaf atas ketidaknyamanannya ya Kak. Agar Mimin dapat tindak lanjuti Kakak dpt mengirimkan detail permasalahan via DM atau melalui aplikasi PLN Mobile di menu Pengaduan. Mimin  tunggu y Kak. Trims-Desi,pln_123
2022-07-22 08:10:37+00:00,1550392858615894016,"@vitasasmita_   Hai Kak, Kami informasikan terkait ingin menjadi mitra PT PLN PERSERO dapat mengakses https://t.co/MC0zk31i9M 

Agar semua makin mudah, ayo download aplikasi New PLN mobile di Play Store atau Apps Store. Tks- Desi",pln_123
2022-07-22 08:08:46+00:00,1550392393446600704,"@Fadel_Faw Mohon maaf atas keluhan kesulitan input token  yang terjadi, untuk kemudahan akses layanan PLN dapat melalui Aplikasi PLN Mobile, (1/2)",pln_123
2022-07-22 05:59:12+00:00,1550359787288035328,"@dwigdy Hi Kakak Dwi, sebagai informasi untuk Tambah Daya Nyaman kompor Induksi dapat diproses apabila Kakak melakukan pembelian kompor induksi melalui partner yang bekerja sama dengan PLN dan mengajukan permohonan di aplikasi PLN Mobile. (1/2)",pln_123
2022-07-22 02:19:52+00:00,1550304589773094912,"@ginanjarfindana Baik Kak Ginanjar, terima kasih kembali kak. Sehat selalu ya kak. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. Tks -Lulu",pln_123
2022-07-22 01:43:30+00:00,1550295439332675584,"@ari_tosek Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (5/5) Trims. Herni",pln_123
2022-07-22 01:43:27+00:00,1550295425478848512,"@ari_tosek Jika belum memiliki aplikasi PLN Mobile, Kakak dapat mendowload pada link berikut https://t.co/0J7k1fsm7K dan pastikan Akun sudah terverifikasi dengan melakukan Upgrade Akun sesuai Petunjuk link berikut https://t.co/iL3xbWhyyT. (4/5)",pln_123
2022-07-22 01:43:21+00:00,1550295400447299587,@ari_tosek Untuk simulasi biaya penambahan daya juga dapat melalui aplikasi PLN Mobile. (3/5),pln_123
2022-07-22 01:43:17+00:00,1550295382898356224,@ari_tosek Untuk informasi lengkap dapat melihat di aplikasi PLN Mobile pada Menu Promosi &amp; Informasi atau  Kakak dapat menghubungi Admin via DM. (2/5),pln_123
2022-07-22 01:43:12+00:00,1550295362581061632,"@ari_tosek Halo Kak Ari, PLN sedang ada Promo Tambah Daya melalui aplikasi PLN Mobile yaitu Tambah Daya Nyaman kompor Induksi. (Syarat &amp; Ketentuan Berlaku) (1/5)",pln_123
2022-07-22 01:31:17+00:00,1550292363821858817,"@adiditm Hai Kak Adi, untuk penginputan token hanya dapat dilakukan pada fisik kWh meternya ya Kak.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.  
Trims. Herni",pln_123
2022-07-22 00:14:46+00:00,1550273110326546433,"@meynaz_ynwa Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store. (5/5)
Tks-Herni",pln_123
2022-07-22 00:14:45+00:00,1550273104613904384,@meynaz_ynwa Untuk informasi lengkap dapat melihat di aplikasi PLN Mobile pada Menu Promosi &amp; Informasi dan apabila terdapat kendala Kakak dapat menghubungi Admin via DM. (4/5),pln_123
2022-07-22 00:14:39+00:00,1550273079477436417,"@meynaz_ynwa Admin infokan juga y kak,  PLN sedang ada Promo Tambah Daya melalui aplikasi PLN Mobile yaitu Tambah Daya Nyaman kompor Induksi. (Syarat &amp; Ketentuan Berlaku)(3/5)",pln_123
2022-07-22 00:14:36+00:00,1550273067410423808,"@meynaz_ynwa Jika belum memiliki aplikasi PLN Mobile, Kakak dapat mendowload pada link berikut https://t.co/0J7k1fKvlS dan pastikan Akun sudah terverifikasi dengan melakukan Upgrade Akun sesuai Petunjuk link berikut https://t.co/iL3xbW0vwT. (2/5)",pln_123
2022-07-22 00:14:29+00:00,1550273038960463872,"@meynaz_ynwa Halo Kak Meynaz, mohon maaf saat ini untuk permohonan Penambahan Daya hanya dapat dilakukan melalui aplikasi PLN Mobile pada menu Ubah Daya dan Migrasi. (1/5)",pln_123
2022-07-21 23:54:12+00:00,1550267932286283776,"@adiditm Hai Kak Adi,

Perihal pengisian token dapat melakukan penginputan 20 digit token pada kWh meter ya Kak.

Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau App Store. Thanks -Gilang",pln_123
2022-07-21 21:05:29+00:00,1550225475385327616,"@ystveraa Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tsb akibat adanya pemeliharaan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Sabri",pln_123
2022-07-21 20:42:34+00:00,1550219708271849472,"@pratama_donny Hi Kak, Mhn maaf atas gangguannya. Padam di Wilayah tsb akibat adanya pemeliharaan jaringan dan saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Tks -Sabri",pln_123
2022-07-21 16:57:26+00:00,1550163051844104192,"@kyueqy Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Tks -Jefli (2/2)",pln_123
2022-07-21 16:51:42+00:00,1550161609183866880,"@arumiii_ Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Tks -Jefli (2/2)",pln_123
2022-07-21 16:39:46+00:00,1550158603998593024,"@besardana Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Tks -Jefli (2/2)",pln_123
2022-07-21 16:35:47+00:00,1550157601920667648,"@PangeDwi22_ Agar semua makin mudah, ayo download aplikasi New PLN Mobile di Play Store atau Apps Store.

Tks -Jefli (2/2)",pln_123
2022-07-21 16:35:45+00:00,1550157595474001926,"@frs_jay Terima kasih kembali kak  Jay dan jangan lupa tetap jaga kesehatan ya.

Agar semua makin mudah, ayo  download aplikasi New PLN Mobile di Play Store atau Apps Store.

Terima Kasih -Raffi",pln_123
2022-07-21 16:16:43+00:00,1550152805486579713,"@dansatriana  Mhn maaf Kak Satriana atas gangguan yg dialami. Wilayah tsb terjadi gangguan pada gardu, saat ini masih penanganan. Mohon berkenan menunggu perbaikannya.  Agar semua makin mudah, ayo download aplikasi New PLN Mobile.

Terima kasih - Raka",pln_123
2022-07-21 15:27:36+00:00,1550140444847525889,"@mamankuciha  Hi Kak, Mhn maaf atas gangguannya. Wilayah tsb terjadi gangguan jaringan tegangan menengah,saat ini masih penanganan. Mohon kesediannya menunggu perbaikannya.  Agar semua makin mudah,  ayo download aplikasi New PLN Mobile.

Terima kasih - Raka",pln_123
